Price,Close,High,Low,Open,Volume
Ticker,ITUB4.SA,ITUB4.SA,ITUB4.SA,ITUB4.SA,ITUB4.SA
Date,,,,,
2001-03-06,2.0376851558685303,2.08470858716759,2.00409693998792,2.0152925981676533,79813251
2001-03-07,2.0544791221618652,2.071273227494693,2.0320863906032294,2.0460816261593022,77235630
2001-03-08,2.0600762367248535,2.0936644372004456,2.026487858914855,2.0600762367248535,95996461
2001-03-09,2.0152928829193115,2.026601504765241,2.0096949643712407,2.0152928829193115,92502057
2001-03-12,1.9234846830368042,2.0266007627962574,1.923484683036804,1.923484683036804,46543336
2001-03-13,1.892135500907898,1.9593121012490478,1.8753413951562266,1.892135500907898,46822357
2001-03-14,1.892135500907898,1.9593121012490478,1.8753413951562266,1.892135500907898,46822357
2001-03-15,1.802119493484497,1.8810516045546928,1.8014477504570767,1.802119493484497,204522288
2001-03-16,1.7912588119506836,1.836154924525757,1.7912588119506836,1.808165167268243,154085946
2001-03-19,1.7689790725708008,1.80816591943974,1.7241951940611142,1.7969695508096823,191434881
2001-03-20,1.8473505973815918,1.880938790061257,1.79148193778712,1.792489728981689,162469859
2001-03-21,1.8809397220611572,1.903331743386536,1.8473515127386366,1.8921353780549415,104991562
2001-03-22,1.7801754474639893,1.8473520634701361,1.7465872281281687,1.7801754474639893,205864246
2001-03-23,1.858547329902649,1.858547329902649,1.7801750711330548,1.858547329902649,70645423
2001-03-26,1.9313220977783203,1.9369198367729283,1.9032191994246643,1.9313220977783203,60348225
2001-03-27,1.9481160640716553,1.9593117186059017,1.9290824050903028,1.9369197001996912,59790183
2001-03-28,1.9257234334945679,1.9482277057301234,1.9201256946122125,1.9257234334945679,64387384
2001-03-29,1.9201263189315796,1.9929006720876188,1.9089299508542346,1.9817043040102735,49785293
2001-03-30,1.8810510635375977,1.9201256419596777,1.8304447815718266,1.8810510635375977,74312555
2001-04-02,1.787003993988037,1.8789236894903278,1.7859962025350369,1.787003993988037,49984593
2001-04-03,1.7465871572494507,1.7913717434373053,1.701802571061596,1.7465871572494507,102746109
2001-04-04,1.8416413068771362,1.8417528502455895,1.7689785163783263,1.8416413068771362,114876873
2001-04-05,1.9375911951065063,1.9375911951065063,1.841752410984437,1.9375911951065063,52695081
2001-04-06,1.852949619293213,1.9369203365756171,1.852949619293213,1.852949619293213,103410444
2001-04-09,1.8249582052230835,1.8865363091362157,1.791370019572773,1.8249582052230835,54794381
2001-04-10,1.8977346420288086,1.9537147141613855,1.8473521337732088,1.8977346420288086,47739140
2001-04-11,1.8923579454421997,1.9145268656321608,1.8809385007838266,1.8923579454421997,44470610
2001-04-12,1.959313154220581,1.9671504550724637,1.8921365177774505,1.959313154220581,60401372
2001-04-13,1.959313154220581,1.959313154220581,1.959313154220581,1.959313154220581,0
2001-04-16,1.9145281314849854,1.9468845760847604,1.9033317660202478,1.9145281314849854,12197197
2001-04-17,1.881497859954834,1.9257223847901375,1.8697421891011055,1.8814978599548342,22215374
2001-04-18,1.9055712223052979,1.9481162384191109,1.8808273924813086,1.9055712223052979,151056577
2001-04-19,1.8473505973815918,1.9033308002914575,1.8473505973815918,1.8473505973815918,132827214
2001-04-20,1.7465871572494507,1.8807164103382488,1.701802571061596,1.7465871572494507,350848798
2001-04-23,1.7468105554580688,1.7748010262832348,1.7185962885471113,1.7748010262832348,136906234
2001-04-24,1.802566647529602,1.808165095294667,1.7353900623782723,1.7633805278593564,139669869
2001-04-25,1.785772442817688,1.7913708902606047,1.7577826882848984,1.7577826882848984,47167811
2001-04-26,1.8473505973815918,1.8641446937214243,1.8249585871513914,1.8416404308383711,176726496
2001-04-27,1.9481160640716553,1.970508082477866,1.8491423496433999,1.8491423496433999,202050960
2001-04-30,1.9817031621932983,1.9928995238195282,1.9668123931394232,1.9668123931394232,75083184
2001-05-01,1.9817031621932983,1.9817031621932986,1.9817031621932986,1.9817031621932986,0
2001-05-02,1.9817031621932983,1.9817031621932986,1.9817031621932986,1.9817031621932986,0
2001-05-03,2.036564350128174,2.036564350128174,1.948115970346182,1.9817034643362872,137743296
2001-05-04,2.0600762367248535,2.0947839493046154,2.0040960208218035,2.0252562714661844,101058697
2001-05-07,2.0488808155059814,2.0656749234582352,2.0488808155059814,2.0600771830316296,29682504
2001-05-08,1.9817031621932983,2.060076097567362,1.9817031621932986,2.0488797359411324,101749606
2001-05-09,1.9817031621932983,1.9817031621932986,1.9817031621932986,1.9817031621932986,0
2001-05-10,2.026488780975342,2.0488808065912605,2.026488780975342,2.026488780975342,133743997
2001-05-11,1.9705086946487427,2.01529256803958,1.95371440962502,2.01529256803958,43580400
2001-05-14,1.9257234334945679,1.9537139012507287,1.897733852410599,1.9537139012507287,21856633
2001-05-15,1.9429656267166138,1.9817038056338454,1.9144156667044383,1.9257235753359883,72346122
2001-05-16,2.1048614978790283,2.1048614978790283,1.9593127682611022,1.9593127682611022,169192933
2001-05-17,2.1602823734283447,2.1944306177716495,2.0947852874608484,2.1036303786064177,214580326
2001-05-18,2.049105167388916,2.160842407140548,2.048881193890073,2.160842407140548,62341231
2001-05-21,2.0376851558685303,2.071273549083628,2.0264887883508482,2.060077181565946,46609769
2001-05-22,2.032421112060547,2.048878979073485,2.032421112060547,2.0376833309205673,89791569
2001-05-23,2.127140522003174,2.183233171532383,2.0320859049882296,2.048880006307709,213676830
2001-05-24,2.1048614978790283,2.1440483490882523,2.0712739842792893,2.1261340154283883,111236315
2001-05-25,2.1328506469726562,2.149532495267592,2.082468166701855,2.082468166701855,136175465
2001-05-28,2.1048614978790283,2.1496460906870176,2.093665837346973,2.1328519792180995,8702793
2001-05-29,2.1720376014709473,2.1944301585197397,2.1048609943314625,2.1048609943314625,198915297
2001-05-30,2.1720376014709473,2.1720376014709473,2.1720376014709473,2.1720376014709473,0
2001-05-31,2.1384494304656982,2.1843535298938384,2.1384494304656982,2.17763627635427,91558701
2001-06-01,2.1272528171539307,2.139008492264387,2.088066701449192,2.1384482928757227,77541224
2001-06-04,2.1720376014709473,2.1832339686625843,2.1328514689743505,2.1328514689743505,145981055
2001-06-05,2.1832332611083984,2.2112237266799832,2.17203689754534,2.17203689754534,101855899
2001-06-06,2.239212989807129,2.239212989807129,2.18323295323035,2.18323295323035,89047513
2001-06-07,2.2391035556793213,2.267205587112811,2.216823240732526,2.238095763337371,121294352
2001-06-08,2.1553544998168945,2.2448106501873584,2.1553544998168945,2.239212735831805,141171267
2001-06-11,2.1328506469726562,2.172036764366904,2.1294915785087176,2.1384483850748985,93232826
2001-06-12,2.1385607719421387,2.183233083191044,2.1216542412862025,2.172036720540406,95956601
2001-06-13,2.1775245666503906,2.2224207079746976,2.166440448275,2.1832347389863624,100885970
2001-06-14,2.1775245666503906,2.1775245666503906,2.1775245666503906,2.1775245666503906,0
2001-06-15,2.128483295440674,2.1862545587961923,2.127251708632548,2.1862545587961923,40617464
2001-06-18,2.093440294265747,2.12714003249807,2.0712722558664627,2.1161683546259207,133597843
2001-06-19,2.026376724243164,2.104861251554629,1.9984984989205585,2.0992635106109474,180871949
2001-06-20,2.0935535430908203,2.093777339256239,2.0264891739640696,2.0264891739640696,89645415
2001-06-21,2.1664397716522217,2.2000281652500706,2.0544794645548303,2.0544794645548303,138952387
2001-06-22,2.2000274658203125,2.216821568612834,2.1720369989420556,2.2056252045270983,171159366
2001-06-25,2.2336161136627197,2.2392138534778616,2.1944299842775803,2.20002790142719,95956601
2001-06-26,2.1496450901031494,2.2392135246900877,2.138448725444509,2.1944296620655024,63005566
2001-06-27,2.1216542720794678,2.1608410985894237,2.11605653400893,2.1277006662140767,83188075
2001-06-28,2.1720376014709473,2.2056258163734483,2.127253728714737,2.138449209233964,141995043
2001-06-29,2.2616052627563477,2.2616052627563477,2.1832332025972714,2.194429388525845,122941904
2001-07-02,2.2336161136627197,2.2672043258982493,2.2057378939605408,2.2280176645097063,78976189
2001-07-03,2.1496450901031494,2.261494001305642,2.141807794443099,2.160952998125749,55006969
2001-07-04,2.1496450901031494,2.1496450901031494,2.1496450901031494,2.1496450901031494,0
2001-07-05,2.026488780975342,2.138449263723908,2.026488780975342,2.127253782919408,120470576
2001-07-06,2.0432822704315186,2.065674109992435,2.0264879917583913,2.037795898223489,112750999
2001-07-09,2.0432822704315186,2.0432822704315186,2.0432822704315186,2.0432822704315186,0
2001-07-10,1.9984991550445557,2.071274421902243,1.9962604835349171,2.048881677430754,85167795
2001-07-11,2.026488780975342,2.026488780975342,1.9257239563657618,2.0040969326939098,226830670
2001-07-12,2.1384494304656982,2.161961502531941,1.9929007206098657,2.0264889389872116,135218822
2001-07-13,2.1553544998168945,2.194316636322061,2.110458222972771,2.1496443327991606,123725820
2001-07-16,2.088068723678589,2.155356910539773,2.088068723678589,2.155356910539773,57757317
2001-07-17,2.1048614978790283,2.127254237619334,2.0925465018286493,2.127254237619334,203100610
2001-07-18,2.065673589706421,2.1496442525845,2.065673589706421,2.1496442525845,70605563
2001-07-19,2.1048614978790283,2.1048614978790283,2.0600776144091366,2.0712739842792893,51499278
2001-07-20,2.1384494304656982,2.1496457988156474,2.1048612120883523,2.1048612120883523,54276200
2001-07-23,2.116168975830078,2.1496449279062064,2.1160567231368215,2.138448564092364,45626553
2001-07-24,2.1037421226501465,2.1272543767814405,2.093777517734947,2.1271419466855845,61690182
2001-07-25,2.115945339202881,2.1271408171880815,2.0320861869823355,2.1271408171880815,178812509
2001-07-26,2.071272373199463,2.0936642088502992,2.048879650876694,2.0936642088502992,62553818
2001-07-27,2.1273653507232666,2.1273653507232666,2.0488808301024615,2.071273565313286,60574099
2001-07-30,2.144047737121582,2.160953387181069,2.1312842657018956,2.1312842657018956,62487385
2001-07-31,2.1820027828216553,2.1888322902071193,2.149646147303917,2.149646147303917,66991579
2001-08-01,2.142927408218384,2.188831498484252,2.1160571580818015,2.172037392647615,139776162
2001-08-02,2.071160078048706,2.1440468209988626,2.060076146166713,2.143262825625036,86841920
2001-08-03,2.076982021331787,2.0992624949308136,2.0601879199536652,2.0712727397475854,64772699
2001-08-06,2.1719257831573486,2.1719257831573486,2.093665071459663,2.093665071459663,94096462
2001-08-07,2.1820027828216553,2.2000286603721597,2.149646147303917,2.160842517468957,180234187
2001-08-08,2.205625534057617,2.205625534057617,2.1831212591656532,2.1832336892128663,88462898
2001-08-09,2.211223840713501,2.2280172342503692,2.1720370095579806,2.1944295605044637,95478280
2001-08-10,2.1832332611083984,2.216821465125451,2.166438981765448,2.17203689754534,58767107
2001-08-13,2.1272528171539307,2.183233033113388,2.116056454760108,2.138560722889149,61291581
2001-08-14,2.1384494304656982,2.1608421671655966,2.1215437778762913,2.1497580515543824,82191572
2001-08-15,2.1328506469726562,2.1674468177376083,2.11616879867772,2.1440470098492095,82311152
2001-08-16,2.1182966232299805,2.138448910956442,2.104860700738929,2.116057066368862,13778315
2001-08-17,2.0376851558685303,2.1104595053868613,2.0343262633466743,2.062316029466713,77793672
2001-08-20,2.0040957927703857,2.037683989423887,1.992899431661909,2.0152914445413197,122211135
2001-08-21,2.015181064605713,2.0432832634006917,1.9999542374489587,2.0320868948431188,125678966
2001-08-22,2.0320873260498047,2.048881439113597,2.015293212986012,2.0377973209448035,144718818
2001-08-23,2.0043206214904785,2.043282956777243,2.0040968253804436,2.0276081850164647,70685283
2001-08-24,2.0046560764312744,2.0320865271632025,1.9817040304444629,2.0040967635079316,106944708
2001-08-27,2.0040957927703857,2.0264876283154107,1.992899431661909,1.992899431661909,25922366
2001-08-28,2.009695053100586,2.026376911404085,2.0007382411606143,2.01473365881949,83746117
2001-08-29,2.0297350883483887,2.0376846367147623,2.0040964293916312,2.0376846367147623,60321652
2001-08-30,1.9815922975540161,2.0319747894544706,1.972747032292312,1.998497945781302,40657324
2001-08-31,1.9654704332351685,1.9940204035600575,1.9596488957599336,1.9929008907636288,57451723
2001-09-03,1.925612449645996,1.9660303492543696,1.925612449645996,1.9503555763557356,43726554
2001-09-04,1.9369193315505981,1.9649090832294964,1.9313215940160933,1.9480034406191113,54581794
2001-09-05,1.9369193315505981,1.9705077074359798,1.9145274947406001,1.9649090832294964,94083175
2001-09-06,1.9153109788894653,1.9369197112440237,1.9145278700445643,1.9358003763189748,37136347
2001-09-07,1.9153109788894653,1.9153109788894653,1.9153109788894653,1.9153109788894653,0
2001-09-10,1.8697428703308105,1.9010916920311938,1.8697428703308105,1.8809392327497603,59683890
2001-09-11,1.7353899478912354,1.8809392947841563,1.7353899478912354,1.7915948485229447,12197197
2001-09-12,1.802566647529602,1.8473512149649127,1.7352785190255886,1.7353900623782723,74604862
2001-09-13,1.6850076913833618,1.8137621774078845,1.6850076913833618,1.7805100375163552,72226541
2001-09-14,1.6279077529907227,1.7019138292184248,1.5629707350374131,1.6682139102056468,113933516
2001-09-17,1.71971595287323,1.7353900101337223,1.6234295702553876,1.673812051935708,91093666
2001-09-18,1.802566647529602,1.8473512149649127,1.7018018584698194,1.714117556880842,66911858
2001-09-19,1.8697428703308105,1.8921348858310842,1.8361546697459934,1.8428726290648882,70552416
2001-09-20,1.7924901247024536,1.869742843052961,1.7801744276897749,1.8361546429581652,72585283
2001-09-21,1.752967119216919,1.7689772161787438,1.6962029358006312,1.7129970277854756,88529332
2001-09-24,1.752967119216919,1.752967119216919,1.752967119216919,1.752967119216919,0
2001-09-25,1.8249582052230835,1.8418640186746165,1.791370019572773,1.847350210767072,96979678
2001-09-26,1.8081648349761963,1.8416407813747935,1.7689780116099159,1.8335795142900544,144373363
2001-09-27,1.8081648349761963,1.8416407813747935,1.7689780116099159,1.8335795142900544,144373363
2001-09-28,1.9033315181732178,1.9033315181732178,1.8473512941492258,1.8585469488182746,228983117
2001-10-01,1.8361552953720093,1.9032194667128846,1.8361552953720093,1.8809398736350504,99610446
2001-10-02,1.77457857131958,1.8361565896652434,1.77457857131958,1.8361565896652434,162855173
2001-10-03,1.7633802890777588,1.7913707507686183,1.7465861893976429,1.7857723037616464,146047488
2001-10-04,1.7779369354248047,1.7913728694637046,1.7633823746678867,1.780288037680272,125944700
2001-10-05,1.7521849870681763,1.7800632129490574,1.742668862740253,1.7801754656921451,99836320
2001-10-08,1.7678602933883667,1.7899168113668837,1.7129993643823855,1.7521855142422227,50343334
2001-10-09,1.77457857131958,1.77457857131958,1.7421096715580857,1.77457857131958,109203448
2001-10-10,1.7689790725708008,1.7745777002220915,1.7594629483737982,1.7582313602379074,105828625
2001-10-11,1.8641457557678223,1.8697434955129855,1.7912591623401148,1.8137634380443677,59949624
2001-10-12,1.8641457557678223,1.8641457557678223,1.8641457557678223,1.8641457557678223,0
2001-10-15,1.8803791999816895,1.914527599761884,1.8473510216405495,1.8630249003982275,94813944
2001-10-16,1.9145281314849854,1.9257236102774493,1.8753412956945408,1.8921354005555102,114425124
2001-10-17,1.9201263189315796,1.9258364897045102,1.892135842074457,1.9201263189315798,110292958
2001-10-18,1.9257234334945679,1.940278866863536,1.8921352268560518,1.8921352268560518,111661489
2001-10-19,1.9258366823196411,1.9402796917952752,1.8921360313189721,1.9089301417784352,121307639
2001-10-22,1.9716277122497559,1.9929002215841343,1.9257236243160802,1.9313222504254002,93976882
2001-10-23,2.0040957927703857,2.0208898910971365,1.9705075961168843,2.0040957927703857,107994358
2001-10-24,1.9761059284210205,2.004207939647497,1.9649095639408634,1.9817036673250015,100102054
2001-10-25,1.978905439376831,2.0040970459555254,1.9313226925892149,1.9929006778458298,38704178
2001-10-26,1.9984991550445557,2.048881677430754,1.9929014122630881,2.0096955272803,155414617
2001-10-29,1.9046756029129028,1.9929007599298638,1.9032198639706321,1.9034445467870358,28832155
2001-10-30,1.8697428703308105,1.9369194488348511,1.8473510321649431,1.8809392327497603,111209741
2001-10-31,1.9201263189315796,1.9369204277113574,1.892135842074457,1.9257240596340122,235719477
2001-11-01,1.9425169229507446,1.9593110194296774,1.903443068709928,1.9033308160561455,94986671
2001-11-02,1.9425169229507446,1.9425169229507446,1.9425169229507446,1.9425169229507446,0
2001-11-05,1.9940192699432373,2.015291774326937,1.9481159020303225,1.9984974959175579,152026507
2001-11-06,2.0768725872039795,2.0824703311242554,1.9984995616205667,2.037686429081469,232557241
2001-11-07,2.0488808155059814,2.1036300011128906,2.037796700710804,2.0488808155059814,146246789
2001-11-08,1.9929007291793823,2.082469193681118,1.9707326751961312,2.060188886958649,171557967
2001-11-09,2.0488808155059814,2.0488808155059814,1.9761064659358734,1.9929005738881271,117733515
2001-11-12,2.009695053100586,2.042275483132411,2.004097311639884,2.037685533749298,63550321
2001-11-13,2.0404834747314453,2.070041044497338,2.026488064665905,2.0432823439432446,109575476
2001-11-14,2.0544791221618652,2.0690336706036936,2.02648847371526,2.065563057893761,130634908
2001-11-15,2.0544791221618652,2.0544791221618652,2.0544791221618652,2.0544791221618652,0
2001-11-16,2.065673589706421,2.065673589706421,2.0320853954889384,2.037683841638722,129266377
2001-11-19,2.0844852924346924,2.087955906518279,2.0600776770850158,2.0658993923652806,149820913
2001-11-20,2.0600762367248535,2.08806669934519,2.0600762367248535,2.0847076310294628,303521546
2001-11-21,2.071272373199463,2.082467847688915,2.048879650876694,2.049999872196308,106120932
2001-11-22,2.088068723678589,2.099264387577438,2.0711621770369812,2.088068723678589,69383186
2001-11-23,2.110459089279175,2.12277496698623,2.0936649846500712,2.088067245331124,135271969
2001-11-26,2.116055727005005,2.123332996522654,2.0936637192560568,2.1138168808988,203632079
2001-11-27,2.1037421226501465,2.116058006178836,2.0847091615649456,2.099152172853558,262213172
2001-11-28,2.0253684520721436,2.0936643626971807,2.0152916021523586,2.088066625041121,214753053
2001-11-29,1.9514744281768799,2.0488803379994867,1.903331672780448,2.0264883175047634,268537645
2001-11-30,1.9705086946487427,2.0040969100272186,1.9368080492070694,1.937031845326557,174799923
2001-12-03,2.0152928829193115,2.0152928829193115,1.9481169736699038,1.9705090025312104,91279680
2001-12-04,1.9481160640716553,2.0611958456902335,1.9425176161340292,2.060076510771567,333722232
2001-12-05,1.9817031621932983,1.9928995238195282,1.9537134108012841,1.9926757278144551,183569150
2001-12-06,1.9817031621932983,1.9817031621932986,1.9313215742207939,1.9587520129345193,238748847
2001-12-07,1.9873026609420776,2.010366250356719,1.9705085544477345,1.9817040343290568,132747494
2001-12-10,1.9366976022720337,1.9873039274443438,1.926956790856093,1.9705098102471652,183582437
2001-12-11,1.9761059284210205,1.9874138362633589,1.9593118250368824,1.9593118250368824,217662842
2001-12-12,1.9706194400787354,1.9883097890894965,1.9593115339165592,1.9705078967331278,163745383
2001-12-13,1.9504667520523071,1.9705076663608259,1.9504667520523071,1.9593113048532254,116391557
2001-12-14,1.9537148475646973,1.9593127664929353,1.9369207361109346,1.9425186550391726,44271309
2001-12-17,1.9481160640716553,1.9650217098996499,1.9391585473714534,1.9593117186059017,149993640
2001-12-18,1.9761059284210205,1.9761059284210205,1.95595275609184,1.963790228961394,149422312
2001-12-19,1.9481160640716553,1.9962589923122227,1.9481160640716555,1.970508082477866,180885235
2001-12-20,1.930201530456543,1.9481158525743598,1.8988528854256448,1.9369194899179294,121719527
2001-12-21,1.9201263189315796,1.946996573777131,1.8808279305990938,1.9413988330746985,236862134
2001-12-24,1.9201263189315796,1.9201263189315798,1.9201263189315798,1.9201263189315798,0
2001-12-25,1.9201263189315796,1.9201263189315798,1.9201263189315798,1.9201263189315798,0
2001-12-26,1.9089312553405762,1.9369217513252708,1.864147348438151,1.914529886541367,131299243
2001-12-27,1.9688283205032349,1.9983858877832839,1.9201253757644565,1.9626703831525525,104260793
2001-12-28,1.9703959226608276,1.9817038314396294,1.9593119872971314,1.976106092072072,58328645
2001-12-31,1.9703959226608276,1.9703959226608276,1.9703959226608276,1.9703959226608276,0
2002-01-01,1.9703959226608276,1.9703959226608276,1.9703959226608276,1.9703959226608276,0
2002-01-02,2.0600762367248535,2.065673974580109,1.9593114579636708,1.9815917527154392,150073361
2002-01-03,2.0375723838806152,2.0635470916032923,2.020890532921925,2.0600766565734046,137902737
2002-01-04,2.0040957927703857,2.043281903976547,1.992899431661909,2.0264876283154107,88183877
2002-01-07,1.9818161725997925,1.9984978465828804,1.9716275993501102,1.9850628116337183,73913953
2002-01-08,2.0152928829193115,2.026489074684477,1.9649103746450909,1.9695010331636038,66539831
2002-01-09,2.0040957927703857,2.0152914445413197,1.9817030705534324,1.992899431661909,128708335
2002-01-10,1.9705086946487427,1.9929005426769189,1.9593123272984432,1.9800255270959792,95252406
2002-01-11,1.9604318141937256,1.992900696817089,1.9604318141937256,1.9705088470570233,204881029
2002-01-14,1.9363597631454468,1.9817036467438136,1.925723420934367,1.949235484629964,136693646
2002-01-15,1.9257234334945679,1.9929000241060386,1.9257234334945679,1.9604311524426674,102812542
2002-01-16,1.9481160640716553,1.9593117186059017,1.9346801436902112,1.9369197001996912,173311812
2002-01-17,2.0063352584838867,2.009246380657441,1.959087866194514,1.9593118395927351,72253115
2002-01-18,1.9929007291793823,2.0092470688249073,1.9817043607812885,2.0040970975774766,95969888
2002-01-21,1.9705086946487427,1.9873028023379806,1.9705086946487427,1.9817041753266194,18362229
2002-01-22,1.9923396110534668,1.9928996331000401,1.970507795291695,1.9817032708598585,106360093
2002-01-23,2.0152928829193115,2.0152928829193115,1.9593126334315325,1.9929008540580049,47526552
2002-01-24,1.9705086946487427,2.0151808473143205,1.9705086946487427,1.9705086946487427,45533546
2002-01-25,1.9705086946487427,1.9705086946487427,1.9705086946487427,1.9705086946487427,0
2002-01-28,1.9705086946487427,1.9873028023379806,1.9593123272984432,1.976106434987681,97444712
2002-01-29,1.925612449645996,1.9705087544628421,1.925612449645996,1.9649101272815366,185867751
2002-01-30,1.9144161939620972,1.95931250140568,1.8921358873448364,1.9201263648716465,295522948
2002-01-31,1.8975107669830322,1.9873032152115078,1.8809404519707047,1.9593127343567889,146658677
2002-02-01,1.8809397220611572,1.9089294827162018,1.8808274693526836,1.903331743386536,100500655
2002-02-04,1.892135500907898,1.9589765844430105,1.8574277769328247,1.9589765844430105,91877582
2002-02-05,1.9413982629776,1.9413982629776,1.8754534352984682,1.8956066081844596,59192281
2002-02-06,1.9649107456207275,1.9817048591046966,1.9313232279909727,1.943638225518973,93498560
2002-02-07,1.9817031621932983,2.0096936229228883,1.9761054247161682,2.004095885445758,131843998
2002-02-08,1.9425169229507446,1.9761051159086103,1.9425169229507446,1.953824826143628,46171308
2002-02-11,1.9425169229507446,1.9425169229507446,1.9425169229507446,1.9425169229507446,0
2002-02-12,1.9425169229507446,1.9425169229507446,1.9425169229507446,1.9425169229507446,0
2002-02-13,1.9082601070404053,2.0040988485679905,1.8811658542777792,1.9056850304995827,136627213
2002-02-14,2.0040957927703857,2.0040957927703857,1.914527386583972,1.9481155832374737,172727197
2002-02-15,2.0376851558685303,2.0376851558685303,1.9705087241073094,1.9705087241073094,113720929
2002-02-18,1.9984991550445557,2.0320875624135417,1.9906625634188877,2.015181726622322,71482486
