Price,Close,High,Low,Open,Volume
Ticker,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA
Date,,,,,
2000-02-08,1.9325156211853027,1.9325156211853027,1.8262923983185886,1.8262923983185886,1036800
2000-02-09,1.9008349180221558,1.9530143304210899,1.9008349180221558,1.9045619884409462,6081600
2000-02-10,1.7890211343765259,1.9008349552750587,1.7890211343765259,1.9008349552750587,3969600
2000-02-11,1.6954700946807861,1.7890211426407174,1.6954700946807861,1.7890211426407174,43200
2000-02-14,1.6734806299209595,1.6958433822193442,1.6734806299209595,1.6958433822193442,278400
2000-02-15,1.714478611946106,1.714478611946106,1.6026647801553617,1.6734800861043229,158400
2000-02-16,1.714478611946106,1.714478611946106,1.714478611946106,1.714478611946106,470400
2000-02-17,1.677207350730896,1.677207350730896,1.677207350730896,1.677207350730896,9600
2000-02-18,1.677207350730896,1.677207350730896,1.677207350730896,1.677207350730896,28800
2000-02-21,1.677207350730896,1.677207350730896,1.6768343450983139,1.677207350730896,52800
2000-02-22,1.6399362087249756,1.6399362087249756,1.6399362087249756,1.6399362087249756,422400
2000-02-23,1.677207350730896,1.7144784830129538,1.639935791912952,1.7144784830129538,792000
2000-02-24,1.6585718393325806,1.6772076217529315,1.6585718393325806,1.6772076217529315,340800
2000-02-25,1.6399362087249756,1.6399362087249756,1.6399362087249756,1.6399362087249756,38400
2000-02-28,1.6026643514633179,1.6213001272889185,1.6026643514633179,1.6213001272889185,81600
2000-02-29,1.5206681489944458,1.5989378096116644,1.5206681489944458,1.5989378096116644,465600
2000-03-01,1.528122067451477,1.528122067451477,1.5091137077153327,1.5206681390876675,244800
2000-03-02,1.4901055097579956,1.490851094616485,1.4901055097579956,1.490851094616485,624000
2000-03-03,1.4718424081802368,1.4908507657875225,1.4718424081802368,1.4908507657875225,571200
2000-03-06,1.4718424081802368,1.4718424081802368,1.4718424081802368,1.4718424081802368,0
2000-03-07,1.4718424081802368,1.4718424081802368,1.4718424081802368,1.4718424081802368,0
2000-03-08,1.480042576789856,1.48265191110828,1.471843060930399,1.48265191110828,158400
2000-03-09,1.4498525857925415,1.4722153333421912,1.4498525857925415,1.4535799769691289,336000
2000-03-10,1.4163082838058472,1.4535798462726885,1.4163082838058472,1.4535798462726885,211200
2000-03-13,1.4163082838058472,1.4163082838058472,1.4163082838058472,1.4163082838058472,0
2000-03-14,1.3417662382125854,1.4014001297387892,1.3417662382125854,1.4014001297387892,475200
2000-03-15,1.3417662382125854,1.3417662382125854,1.3417662382125854,1.3417662382125854,216000
2000-03-16,1.364128828048706,1.364128828048706,1.3417660813529544,1.3417660813529544,13742400
2000-03-17,1.3525744676589966,1.3790371838631372,1.3525744676589966,1.3790371838631372,6254400
2000-03-20,1.2672231197357178,1.352947231109189,1.2299519895050934,1.352947231109189,1041600
2000-03-21,1.3067306280136108,1.3067306280136108,1.285859052761243,1.285859052761243,81600
2000-03-22,1.3305846452713013,1.3641288183945246,1.3197759044693593,1.3197759044693593,2020800
2000-03-23,1.3604013919830322,1.3678557472688528,1.3156757934380285,1.3175395422104597,681600
2000-03-24,1.4349439144134521,1.4349439144134521,1.3678555782049096,1.3790370031176569,1377600
2000-03-27,1.4722154140472412,1.4722154140472412,1.4349442727219914,1.4535800566526111,1262400
2000-03-28,1.4274896383285522,1.490478439688152,1.397672963446053,1.453579881983895,1233600
2000-03-29,1.454324722290039,1.4573065277505168,1.3976726578541474,1.4535795641683134,772800
2000-03-30,1.4528344869613647,1.4722154294691978,1.4528344869613647,1.4573070367633258,28800
2000-03-31,1.4908512830734253,1.4908512830734253,1.4274898913411378,1.4349443546264717,1003200
2000-04-03,1.528122067451477,1.528122067451477,1.4722151521414006,1.4833964712230288,585600
2000-04-04,1.4535800218582153,1.509486945775839,1.4163084548891465,1.4908511622913045,1036800
2000-04-05,1.5094866752624512,1.5243950647835744,1.4871239310298026,1.4871239310298026,566400
2000-04-06,1.528122067451477,1.5318494581692956,1.4908509327567308,1.528122067451477,3528000
2000-04-07,1.5094866752624512,1.5281220288713855,1.5094866752624512,1.5281220288713855,115200
2000-04-10,1.4897328615188599,1.5024049244078532,1.4897328615188599,1.4983053808501452,1420800
2000-04-11,1.4893602132797241,1.4908509563224586,1.4535798210385713,1.4535798210385713,1800000
2000-04-12,1.4893602132797241,1.4893602132797241,1.4893602132797241,1.4893602132797241,0
2000-04-13,1.4535800218582153,1.4535800218582153,1.4535800218582153,1.4535800218582153,96000
2000-04-14,1.3790372610092163,1.4163083999978017,1.3753102963979449,1.4163083999978017,1497600
2000-04-17,1.3417662382125854,1.3790373804287128,1.3231304538365218,1.3790373804287128,1396800
2000-04-18,1.3417662382125854,1.360029016856648,1.3048676751924595,1.3048676751924595,638400
2000-04-19,1.3082218170166016,1.3529474139318067,1.3082218170166016,1.3454929522836423,936000
2000-04-20,1.3734463453292847,1.3790370580081883,1.3641286685877367,1.3790370580081883,777600
2000-04-21,1.3734463453292847,1.3734463453292847,1.3734463453292847,1.3734463453292847,0
2000-04-24,1.3604013919830322,1.3641287828939106,1.3044944737772655,1.3641287828939106,6235200
2000-04-25,1.4159353971481323,1.4159353971481323,1.4159353971481323,1.4159353971481323,91200
2000-04-26,1.4871234893798828,1.4871234893798828,1.4163077804552862,1.4163077804552862,2188800
2000-04-27,1.4461255073547363,1.4722152174919796,1.4457529282173838,1.4684882531446375,1521600
2000-04-28,1.4908512830734253,1.509487068067748,1.4722154980791027,1.4722154980791027,9720000
2000-05-01,1.4908512830734253,1.4908512830734253,1.4908512830734253,1.4908512830734253,0
2000-05-02,1.4949506521224976,1.4949506521224976,1.472214905477816,1.472214905477816,81600
2000-05-03,1.4833965301513672,1.5094867733368413,1.4796695658214079,1.4908509919811996,2064000
2000-05-04,1.4722154140472412,1.4833967351180166,1.4722154140472412,1.4833967351180166,1828800
2000-05-05,1.4908512830734253,1.4908512830734253,1.4722154980791027,1.4722154980791027,1752000
2000-05-08,1.4722154140472412,1.4908511979778611,1.4722154140472412,1.4908511979778611,787200
2000-05-09,1.4535800218582153,1.4535800218582153,1.4535800218582153,1.4535800218582153,120000
2000-05-10,1.4908512830734253,1.4908512830734253,1.4532071338764183,1.4908512830734253,8472000
2000-05-11,1.4461255073547363,1.4535798625853533,1.4461255073547363,1.4535798625853533,758400
2000-05-12,1.4274896383285522,1.4498524910508768,1.4274896383285522,1.4349441002926349,1238400
2000-05-15,1.4498525857925415,1.4498525857925415,1.4274897316089001,1.4349441940601,2126400
2000-05-16,1.4871234893798828,1.4871234893798828,1.4684877147695476,1.4722146777505152,369600
2000-05-17,1.5161957740783691,1.5161957740783691,1.4535799744153663,1.4535799744153663,1334400
2000-05-18,1.5467578172683716,1.5467578172683716,1.5161955599383288,1.5161955599383288,96000
2000-05-19,1.5840290784835815,1.5840290784835815,1.490851022848059,1.5094868045895393,432000
2000-05-22,1.5467578172683716,1.5467578172683716,1.4912234821848873,1.5467578172683716,566400
2000-05-23,1.4722154140472412,1.528122339303111,1.4722154140472412,1.528122339303111,278400
2000-05-24,1.4535800218582153,1.4610339513696475,1.4163084548891465,1.4535800218582153,2385600
2000-05-25,1.4535800218582153,1.4912237414694818,1.4535800218582153,1.4908511622913045,2332800
2000-05-26,1.479669451713562,1.479669451713562,1.4535797437099647,1.4535797437099647,8054400
2000-05-29,1.4722154140472412,1.491596782888042,1.4722154140472412,1.4908511979778611,187200
2000-05-30,1.5467578172683716,1.5467578172683716,1.52812203702411,1.52812203702411,460800
2000-05-31,1.5586848258972168,1.5586848258972168,1.5281221399722886,1.5281221399722886,1560000
2000-06-01,1.5691205263137817,1.5840289155789917,1.528122002640065,1.528122002640065,177600
2000-06-02,1.5653939247131348,1.5691208895998443,1.565020918985868,1.5691208895998443,600000
2000-06-05,1.6026643514633179,1.6026643514633179,1.5467574505223207,1.565393226347921,3244800
2000-06-06,1.6026643514633179,1.6026643514633179,1.6026643514633179,1.6026643514633179,0
2000-06-07,1.5877562761306763,1.5877562761306763,1.5281219737590863,1.56502052707069,3278400
2000-06-08,1.6026643514633179,1.6030369304883725,1.5840285756377175,1.6026643514633179,787200
2000-06-09,1.6399362087249756,1.6399362087249756,1.5840292828244424,1.584402288551829,57600
2000-06-12,1.5318495035171509,1.5877564204822585,1.528122112688989,1.5877564204822585,6124800
2000-06-13,1.4908512830734253,1.5281224265260565,1.4908512830734253,1.5281224265260565,518400
2000-06-14,1.528122067451477,1.528122067451477,1.528122067451477,1.528122067451477,288000
2000-06-15,1.5094866752624512,1.5169406034380732,1.5094866752624512,1.5132136393502622,4084800
2000-06-16,1.554212212562561,1.5653936383472042,1.509486722691947,1.509486722691947,4128000
2000-06-19,1.621300458908081,1.621300458908081,1.5653935465319404,1.5653935465319404,1435200
2000-06-20,1.6399362087249756,1.6585719928704847,1.6026650669699516,1.6585719928704847,211200
2000-06-21,1.677207350730896,1.677207350730896,1.639935791912952,1.639935791912952,1382400
2000-06-22,1.677207350730896,1.677207350730896,1.677207350730896,1.677207350730896,0
2000-06-23,1.677207350730896,1.6846612786121873,1.6768343450983139,1.6768343450983139,2438400
2000-06-26,1.677207350730896,1.6846612786121873,1.677207350730896,1.6809343146715416,547200
2000-06-27,1.677207350730896,1.6958427036039818,1.677207350730896,1.6958427036039818,273600
2000-06-28,1.714478611946106,1.714478611946106,1.677207476861164,1.677207476861164,528000
2000-06-29,1.6954700946807861,1.7144784528520614,1.6772073212256726,1.6772073212256726,1401600
2000-06-30,1.6768343448638916,1.7144784827732689,1.6768343448638916,1.7144784827732689,724800
2000-07-03,1.677207350730896,1.7144784830129538,1.658571571321924,1.6768343450983139,528000
2000-07-04,1.714478611946106,1.714478611946106,1.677207476861164,1.677207476861164,1670400
2000-07-05,1.714478611946106,1.7148511910708206,1.6958428311356757,1.6958428311356757,628800
2000-07-06,1.7517496347427368,1.7629309532246935,1.7331142816627636,1.7517496347427368,2712000
2000-07-07,1.7521229982376099,1.7521229982376099,1.751749992524703,1.751749992524703,33600
2000-07-10,1.7592041492462158,1.760694892321022,1.7517497940682907,1.7517497940682907,883200
2000-07-11,1.692116141319275,1.7144788899771162,1.692116141319275,1.7144788899771162,168000
2000-07-12,1.6958431005477905,1.6958431005477905,1.6883891709217678,1.6921161357347791,24201600
2000-07-13,1.6697535514831543,1.6921163022680703,1.6697535514831543,1.6921163022680703,379200
2000-07-14,1.591483473777771,1.643663429368793,1.591483473777771,1.643663429368793,19200
2000-07-17,1.7715036869049072,1.8072840788571807,1.621300556530097,1.621300556530097,302400
2000-07-18,1.714478611946106,1.7890213086519082,1.714478611946106,1.7890213086519082,604800
2000-07-19,1.714478611946106,1.714478611946106,1.714478611946106,1.714478611946106,0
2000-07-20,1.677207350730896,1.7144784830129538,1.677207350730896,1.7144784830129538,254400
2000-07-21,1.7014331817626953,1.7032968234272974,1.6772071197303504,1.6772071197303504,1099200
2000-07-24,1.733114242553711,1.733114242553711,1.7144784633583774,1.7144784633583774,638400
2000-07-25,1.7513768672943115,1.7513768672943115,1.733114095279196,1.733114095279196,9600
2000-07-26,1.7517496347427368,1.7517496347427368,1.7331142816627636,1.7517496347427368,633600
2000-07-27,1.733114242553711,1.7517495952131634,1.733114242553711,1.7517495952131634,139200
2000-07-28,1.6585718393325806,1.7144787600576783,1.6585718393325806,1.7144787600576783,604800
2000-07-31,1.6585718393325806,1.6585718393325806,1.6399360569122294,1.6585718393325806,643200
2000-08-01,1.6585718393325806,1.6772076217529315,1.6567080904761633,1.6772076217529315,336000
2000-08-02,1.6585718393325806,1.6585718393325806,1.6585718393325806,1.6585718393325806,105600
2000-08-03,1.6585718393325806,1.6585718393325806,1.6585718393325806,1.6585718393325806,369600
2000-08-04,1.7032971382141113,1.7144785637323388,1.6697530749273821,1.6697530749273821,2774400
2000-08-07,1.7442959547042847,1.7442959547042847,1.7144787457344204,1.7144787457344204,1488000
2000-08-08,1.7405685186386108,1.7517499457396348,1.7331145893512336,1.7517499457396348,460800
2000-08-09,1.707024335861206,1.7331145811189814,1.707024335861206,1.7331145811189814,2020800
2000-08-10,1.6991972923278809,1.7077698115996147,1.6991972923278809,1.7077698115996147,988800
2000-08-11,1.7517496347427368,1.7517496347427368,1.7513770556419046,1.7517496347427368,268800
2000-08-14,1.7592041492462158,1.7778399305570463,1.7517497940682907,1.7703855753791211,753600
2000-08-15,1.7852938175201416,1.789021208067417,1.76293096711212,1.77038542830475,273600
2000-08-16,1.7703856229782104,1.7741125873994124,1.7703856229782104,1.7707582021229469,326400
2000-08-17,1.8076565265655518,1.8076565265655518,1.7517496148875267,1.7517496148875267,67200
2000-08-18,1.7703856229782104,1.8076567600660236,1.7629311609658802,1.8076567600660236,816000
2000-08-21,1.7703856229782104,1.7741125873994124,1.7517498411663333,1.7517498411663333,57600
2000-08-22,1.7592041492462158,1.7964752853319466,1.7521227997389397,1.7964752853319466,412800
2000-08-23,1.774112582206726,1.774112582206726,1.7662856477065536,1.7662856477065536,115200
2000-08-24,1.7882754802703857,1.7882754802703857,1.7741122503955198,1.7741122503955198,648000
2000-08-25,1.7886481285095215,1.8002025588756918,1.7815667798831727,1.7882755494211517,4656000
2000-08-28,1.7852938175201416,1.7852938175201416,1.7685216797141254,1.7815668535087608,854400
2000-08-29,1.774112582206726,1.7890213995537645,1.774112582206726,1.785294008607531,739200
2000-08-30,1.7442959547042847,1.7890214482571174,1.7442959547042847,1.7890214482571174,1334400
2000-08-31,1.721933126449585,1.7778400475243636,1.7144787707812243,1.7778400475243636,2227200
2000-09-01,1.6988246440887451,1.733114399879031,1.677207483753901,1.733114399879031,2371200
2000-09-04,1.7256600856781006,1.7256600856781006,1.70329723339204,1.70329723339204,499200
2000-09-05,1.7517496347427368,1.7517496347427368,1.7256599271628286,1.7256599271628286,249600
2000-09-06,1.818838119506836,1.8262924746106168,1.7517497766446584,1.7517497766446584,782400
2000-09-07,1.818838119506836,1.818838119506836,1.818838119506836,1.818838119506836,0
2000-09-08,1.7517496347427368,1.8076565470544388,1.7476500916598827,1.8076565470544388,1027200
2000-09-11,1.7592041492462158,1.7633042258718448,1.7331144392933904,1.7331144392933904,657600
2000-09-12,1.7442959547042847,1.7815670926976575,1.7442959547042847,1.7741126305042094,662400
2000-09-13,1.733114242553711,1.7442956674173231,1.7144784633583774,1.7442956674173231,417600
2000-09-14,1.7032971382141113,1.7331143440187022,1.7032971382141113,1.7331143440187022,100800
2000-09-15,1.677207350730896,1.7032970580211593,1.639935791912952,1.7032970580211593,801600
2000-09-18,1.6324824094772339,1.6399363398490348,1.6008014459359612,1.6399363398490348,369600
2000-09-19,1.6026643514633179,1.6362085133547064,1.5952098918455462,1.6250270905129265,619200
2000-09-20,1.5653939247131348,1.6026650664562112,1.5653939247131348,1.6026650664562112,81600
2000-09-21,1.5467578172683716,1.6022921523518558,1.5467578172683716,1.6022921523518558,624000
2000-09-22,1.5467578172683716,1.5467578172683716,1.5359489708888008,1.5467578172683716,1756800
2000-09-25,1.5877562761306763,1.5970739525990978,1.5579391782618672,1.5970739525990978,432000
2000-09-26,1.5840290784835815,1.5952103982408907,1.582910914517655,1.5877564694266444,859200
2000-09-27,1.5579395294189453,1.5952105635953793,1.5579395294189453,1.5952105635953793,124800
2000-09-28,1.5653939247131348,1.5653939247131348,1.5579395684037212,1.5579395684037212,177600
2000-09-29,1.567257046699524,1.5952105079665375,1.565766410121721,1.565766410121721,196800
2000-10-02,1.5653939247131348,1.5653939247131348,1.5281223564340638,1.5504851054603088,585600
2000-10-03,1.5653939247131348,1.5653939247131348,1.5653939247131348,1.5653939247131348,350400
2000-10-04,1.6026643514633179,1.6026643514633179,1.5579388733641006,1.565393226347921,1684800
2000-10-05,1.6026643514633179,1.6026643514633179,1.6026643514633179,1.6026643514633179,0
2000-10-06,1.6026643514633179,1.6026643514633179,1.565393226347921,1.6026643514633179,676800
2000-10-09,1.6026643514633179,1.6026643514633179,1.6026643514633179,1.6026643514633179,4800
2000-10-10,1.6026643514633179,1.6026643514633179,1.6026643514633179,1.6026643514633179,0
2000-10-11,1.529985785484314,1.6026647312781839,1.529985785484314,1.602292152164832,100800
2000-10-12,1.529985785484314,1.529985785484314,1.529985785484314,1.529985785484314,0
2000-10-13,1.5653939247131348,1.5653939247131348,1.5281223564340638,1.5281223564340638,163200
2000-10-16,1.5467578172683716,1.5653935975126334,1.5467578172683716,1.5653935975126334,19200
2000-10-17,1.528122067451477,1.5467578480668072,1.528122067451477,1.5467578480668072,67200
2000-10-18,1.4908512830734253,1.509487068067748,1.4722154980791027,1.509487068067748,235200
2000-10-19,1.5020320415496826,1.5504844851027884,1.4908506181933108,1.5504844851027884,1416000
2000-10-20,1.5094866752624512,1.5206681006957632,1.4904783160062058,1.4904783160062058,9480000
2000-10-23,1.4722154140472412,1.5094869819084809,1.4722154140472412,1.5094869819084809,1185600
2000-10-24,1.4722154140472412,1.4722154140472412,1.4722154140472412,1.4722154140472412,0
2000-10-25,1.4535800218582153,1.4722153788067702,1.4535800218582153,1.471842799628593,72000
2000-10-26,1.4535800218582153,1.4535800218582153,1.4535800218582153,1.4535800218582153,336000
2000-10-27,1.5840290784835815,1.5840290784835815,1.52812215979508,1.52812215979508,7344000
2000-10-30,1.6335997581481934,1.6335997581481934,1.584028722094923,1.584028722094923,1742400
2000-10-31,1.6399362087249756,1.677207777015994,1.6026650669699516,1.6026650669699516,859200
2000-11-01,1.5691205263137817,1.6399358285179184,1.5653935622899466,1.6399358285179184,19200
2000-11-02,1.5691205263137817,1.5691205263137817,1.5691205263137817,1.5691205263137817,0
2000-11-03,1.5467578172683716,1.5691205616203283,1.528495042673411,1.5691205616203283,76800
2000-11-06,1.5989376306533813,1.6026645944424325,1.5653934636763798,1.5653934636763798,268800
2000-11-07,1.6026643514633179,1.6399354765787146,1.5989373882393096,1.5989373882393096,571200
2000-11-08,1.6026643514633179,1.6026643514633179,1.6026643514633179,1.6026643514633179,408000
2000-11-09,1.5653939247131348,1.6026650664562112,1.5653939247131348,1.6026650664562112,508800
2000-11-10,1.6022920608520508,1.6022920608520508,1.565393508119941,1.565393508119941,3206400
2000-11-13,1.5579395294189453,1.6026650263522564,1.5281223181954129,1.6026650263522564,412800
2000-11-14,1.5579395294189453,1.5579395294189453,1.5579395294189453,1.5579395294189453,0
2000-11-15,1.5579395294189453,1.5579395294189453,1.5579395294189453,1.5579395294189453,0
2000-11-16,1.5094866752624512,1.5653935891610604,1.5094866752624512,1.5653935891610604,1219200
2000-11-17,1.4945775270462036,1.5113495548347322,1.4908505637866836,1.5113495548347322,1046400
2000-11-20,1.4908512830734253,1.5169409981830642,1.4908512830734253,1.5169409981830642,364800
2000-11-21,1.5132136344909668,1.5169405985668096,1.5094866704151237,1.5094866704151237,307200
2000-11-22,1.5094866752624512,1.5094866752624512,1.5094866752624512,1.5094866752624512,168000
2000-11-23,1.4908512830734253,1.509487068067748,1.4908512830734253,1.509487068067748,249600
2000-11-24,1.4722154140472412,1.4908511979778611,1.4722154140472412,1.4908511979778611,62400
2000-11-27,1.4535800218582153,1.4908511622913045,1.4535800218582153,1.4908511622913045,172800
2000-11-28,1.408854603767395,1.4535801027364548,1.408854603767395,1.4535801027364548,1022400
2000-11-29,1.3976728916168213,1.4163082458144345,1.3972998859577275,1.4163082458144345,1396800
2000-11-30,1.3790372610092163,1.3995362594921494,1.3790372610092163,1.3995362594921494,302400
2000-12-01,1.4535800218582153,1.4535800218582153,1.3790373144560573,1.3790373144560573,854400
2000-12-04,1.4908512830734253,1.4908512830734253,1.4908512830734253,1.4908512830734253,19200
2000-12-05,1.5653939247131348,1.5691208895998443,1.5318497478567679,1.5467581405735993,2961600
2000-12-06,1.5840290784835815,1.5840290784835815,1.5467579415365604,1.5467579415365604,984000
2000-12-07,1.5840290784835815,1.5840290784835815,1.5653937232780408,1.5653937232780408,3422400
2000-12-08,1.6585718393325806,1.673480230674086,1.584029136187132,1.6026649186074828,211200
2000-12-11,1.6399362087249756,1.6585719928704847,1.6399362087249756,1.6399362087249756,748800
2000-12-12,1.6399362087249756,1.6399362087249756,1.6399362087249756,1.6399362087249756,0
2000-12-13,1.6399362087249756,1.6585719928704847,1.6399362087249756,1.6399362087249756,2692800
2000-12-14,1.6399362087249756,1.6399362087249756,1.6030376461613436,1.6399362087249756,1176000
2000-12-15,1.6026643514633179,1.6213001272889185,1.565393226347921,1.6213001272889185,1152000
2000-12-18,1.621300458908081,1.621300458908081,1.5840288996333929,1.621300458908081,244800
2000-12-19,1.6399362087249756,1.6399362087249756,1.615710137198608,1.6287547808912695,768000
2000-12-20,1.6026643514633179,1.6026643514633179,1.6022917724382633,1.6026643514633179,398400
2000-12-21,1.6026643514633179,1.606391314687326,1.5989373882393096,1.6026643514633179,614400
2000-12-22,1.6399362087249756,1.6399362087249756,1.6026650669699516,1.6026650669699516,364800
2000-12-25,1.6399362087249756,1.6399362087249756,1.6399362087249756,1.6399362087249756,0
2000-12-26,1.6399362087249756,1.677207777015994,1.6395636295335836,1.677207777015994,312000
2000-12-27,1.714478611946106,1.714478611946106,1.6399359152403037,1.6399359152403037,408000
2000-12-28,1.733114242553711,1.733114242553711,1.7144784633583774,1.7144784633583774,177600
2000-12-29,1.733114242553711,1.733114242553711,1.733114242553711,1.733114242553711,0
2001-01-01,1.733114242553711,1.733114242553711,1.733114242553711,1.733114242553711,0
2001-01-02,1.610119104385376,1.610119104385376,1.610119104385376,1.610119104385376,129600
2001-01-03,1.714478611946106,1.714478611946106,1.5914833543226954,1.6026647801553617,1396800
2001-01-04,1.6585718393325806,1.7144787600576783,1.6399360569122294,1.7144787600576783,801600
2001-01-05,1.6399362087249756,1.6399362087249756,1.6399362087249756,1.6399362087249756,201600
2001-01-08,1.621300458908081,1.6399358120095335,1.6026646792707369,1.6399358120095335,619200
2001-01-09,1.6399362087249756,1.6399362087249756,1.6362092438370712,1.6399362087249756,62400
2001-01-10,1.6395636796951294,1.63993625889792,1.621300900718267,1.658572043613581,2092800
2001-01-11,1.6119824647903442,1.6399359228680488,1.6101191426221855,1.6399359228680488,206400
2001-01-12,1.6026643514633179,1.658571252404315,1.6026643514633179,1.658571252404315,100800
2001-01-15,1.621300458908081,1.6399358120095335,1.621300458908081,1.621300458908081,14400
2001-01-16,1.6026643514633179,1.6026643514633179,1.6026643514633179,1.6026643514633179,4800
2001-01-17,1.6399362087249756,1.6734803855920952,1.6030376461613436,1.6030376461613436,470400
2001-01-18,1.733114242553711,1.733114242553711,1.6399357731129238,1.6399357731129238,278400
2001-01-19,1.733114242553711,1.7517495952131634,1.721932817690099,1.7517495952131634,211200
2001-01-22,1.733114242553711,1.733114242553711,1.733114242553711,1.733114242553711,0
2001-01-23,1.7778396606445312,1.789021085079867,1.7778396606445312,1.788275500387694,724800
2001-01-24,1.8259199857711792,1.8262925649206163,1.7144787257104572,1.7144787257104572,5140800
2001-01-25,1.8259199857711792,1.8259199857711792,1.8259199857711792,1.8259199857711792,0
2001-01-26,1.8281569480895996,1.8300202710192846,1.8281569480895996,1.8281569480895996,148800
2001-01-29,1.8821994066238403,1.8821994066238403,1.8333738388266037,1.8333738388266037,307200
2001-01-30,1.863564133644104,1.8821999200028006,1.8259204082271172,1.8821999200028006,643200
2001-01-31,1.9008349180221558,1.9008349180221558,1.8598362903437247,1.8598362903437247,854400
2001-02-01,1.863564133644104,1.8803361707525128,1.863564133644104,1.8803361707525128,240000
2001-02-02,1.8449281454086304,1.8821992788948179,1.8262923653975867,1.8449281454086304,729600
2001-02-05,1.818838119506836,1.8262924746106168,1.807656693485146,1.8262924746106168,24000
2001-02-06,1.818838119506836,1.8262924746106168,1.818838119506836,1.818838119506836,105600
2001-02-07,1.7890211343765259,1.8076564868356968,1.7890211343765259,1.8076564868356968,38400
2001-02-08,1.7759760618209839,1.8072839017104856,1.7759760618209839,1.7890211284007373,412800
2001-02-09,1.7890211343765259,1.7890211343765259,1.7890211343765259,1.7890211343765259,4800
2001-02-12,1.8151108026504517,1.837473651663777,1.8151108026504517,1.837473651663777,48000
2001-02-13,1.8262925148010254,1.8453008754758182,1.807656733265445,1.807656733265445,67200
2001-02-14,1.8262925148010254,1.8453008754758182,1.8262925148010254,1.8262925148010254,201600
2001-02-15,1.8080300092697144,1.8262927878607218,1.8080300092697144,1.8262927878607218,48000
2001-02-16,1.8076565265655518,1.8076565265655518,1.8072839474689426,1.8072839474689426,508800
2001-02-19,1.7517496347427368,1.7517496347427368,1.7517496347427368,1.7517496347427368,7257600
2001-02-20,1.7778396606445312,1.7815667310336656,1.77038530659833,1.77038530659833,12172800
2001-02-21,1.7554774284362793,1.7666588561202163,1.7554774284362793,1.7666588561202163,33600
2001-02-22,1.8076565265655518,1.8076565265655518,1.7666584303523851,1.7666584303523851,297600
2001-02-23,1.8784723281860352,1.8821993991191281,1.8449282632522703,1.8449282632522703,2952000
2001-02-26,1.8784723281860352,1.8784723281860352,1.8784723281860352,1.8784723281860352,0
2001-02-27,1.8784723281860352,1.8784723281860352,1.8784723281860352,1.8784723281860352,0
2001-02-28,1.8262925148010254,1.8631910721970388,1.8262925148010254,1.8631910721970388,225600
2001-03-01,1.863564133644104,1.863564133644104,1.8262929874627565,1.8262929874627565,427200
2001-03-02,1.871018409729004,1.8784727666029266,1.8635640528550812,1.8635640528550812,331200
